plotid,sampleid,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,pl_scene,Type of vegetation:,Confidence:
340,340,-119.82997019782046,34.42243825606564,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:32,4.9 secs,NAIP 2020,,POINT(-119.82997019782046 34.42243825606564),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
341,341,-119.83204884751262,34.420210441295474,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:33,14.7 secs,NAIP 2020,,POINT(-119.83204884751262 34.420210441295474),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
342,342,-119.8519096746301,34.41273371382984,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:33,12.5 secs,NAIP 2020,,POINT(-119.8519096746301 34.41273371382984),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
343,343,-119.8601413629066,34.41146507552664,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:33,4.4 secs,NAIP 2020,,POINT(-119.8601413629066 34.41146507552664),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
344,344,-119.86528772518824,34.412155834866724,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:33,4.0 secs,NAIP 2020,,POINT(-119.86528772518824 34.412155834866724),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
345,345,-119.86200078647519,34.412600621393054,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:33,4.8 secs,NAIP 2020,,POINT(-119.86200078647519 34.412600621393054),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
346,346,-119.82485878289815,34.41969534127895,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:33,5.4 secs,NAIP 2020,,POINT(-119.82485878289815 34.41969534127895),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
347,347,-119.87404080852761,34.41526037331651,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:33,10.9 secs,NAIP 2020,,POINT(-119.87404080852761 34.41526037331651),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
348,348,-119.8519815754915,34.41350546333045,,,,,,,POINT(-119.8519815754915 34.41350546333045),ca_m_3411934_sw_11_060_20200521,,
349,349,-119.84375965141076,34.416228241844955,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:33,4.2 secs,NAIP 2020,,POINT(-119.84375965141076 34.416228241844955),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
350,350,-119.86439324750688,34.40544854393289,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:33,4.2 secs,NAIP 2020,,POINT(-119.86439324750688 34.40544854393289),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
351,351,-119.86788340887537,34.40943395178478,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:34,5.1 secs,NAIP 2020,,POINT(-119.86788340887537 34.40943395178478),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
352,352,-119.8625075892022,34.41196136049933,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:34,5.1 secs,NAIP 2020,,POINT(-119.8625075892022 34.41196136049933),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
353,353,-119.8413925797716,34.41493654961341,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:34,4.1 secs,NAIP 2020,,POINT(-119.8413925797716 34.41493654961341),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
354,354,-119.81897580941607,34.41942551652757,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 19:14,47.7 secs,NAIP 2020,,POINT(-119.81897580941607 34.41942551652757),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
355,355,-119.83444179715843,34.421301595622815,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:34,5.8 secs,NAIP 2020,,POINT(-119.83444179715843 34.421301595622815),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
356,356,-119.84818828658489,34.41326398583603,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:34,7.4 secs,NAIP 2020,,POINT(-119.84818828658489 34.41326398583603),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
357,357,-119.84134965477078,34.41983773350173,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:34,12.0 secs,NAIP 2020,,POINT(-119.84134965477078 34.41983773350173),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
358,358,-119.82493535388348,34.42313345114375,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:35,13.7 secs,NAIP 2020,,POINT(-119.82493535388348 34.42313345114375),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
359,359,-119.83232343973387,34.41925757253287,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:35,6.4 secs,NAIP 2020,,POINT(-119.83232343973387 34.41925757253287),ca_m_3411934_sw_11_060_20200521,non-iceplant,
360,360,-119.82115689447937,34.4194617323539,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:35,4.2 secs,NAIP 2020,,POINT(-119.82115689447937 34.4194617323539),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
361,361,-119.87227322633429,34.404798513761456,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:35,3.8 secs,NAIP 2020,,POINT(-119.87227322633429 34.404798513761456),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
362,362,-119.85444020697538,34.41326418205568,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:35,3.9 secs,NAIP 2020,,POINT(-119.85444020697538 34.41326418205568),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
363,363,-119.85334453014679,34.4155884091377,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:35,6.9 secs,NAIP 2020,,POINT(-119.85334453014679 34.4155884091377),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
364,364,-119.86869598771574,34.40533142256087,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:35,3.5 secs,NAIP 2020,,POINT(-119.86869598771574 34.40533142256087),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
365,365,-119.87101157952571,34.41465549416985,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:35,5.5 secs,NAIP 2020,,POINT(-119.87101157952571 34.41465549416985),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
366,366,-119.81534559700019,34.42307888238648,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:35,12.9 secs,NAIP 2020,,POINT(-119.81534559700019 34.42307888238648),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
367,367,-119.82755214470586,34.42273219877008,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 19:15,61.4 secs,NAIP 2020,,POINT(-119.82755214470586 34.42273219877008),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
368,368,-119.82127306593947,34.42000532178598,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:36,4.2 secs,NAIP 2020,,POINT(-119.82127306593947 34.42000532178598),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
369,369,-119.87195911001817,34.41621793948321,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:36,11.9 secs,NAIP 2018,,POINT(-119.87195911001817 34.41621793948321),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
370,370,-119.80995673183178,34.41905446720399,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:36,4.8 secs,NAIP 2020,,POINT(-119.80995673183178 34.41905446720399),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
371,371,-119.81820902742541,34.423023708753476,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:36,3.4 secs,NAIP 2020,,POINT(-119.81820902742541 34.423023708753476),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
372,372,-119.87630481721163,34.404006018190735,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:36,3.4 secs,NAIP 2020,,POINT(-119.87630481721163 34.404006018190735),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
373,373,-119.83599613563841,34.41939957300427,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:36,3.7 secs,NAIP 2020,,POINT(-119.83599613563841 34.41939957300427),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
374,374,-119.83378092959694,34.42125201639454,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:36,5.5 secs,NAIP 2020,,POINT(-119.83378092959694 34.42125201639454),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
375,375,-119.84472650730513,34.405664395652536,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:37,9.2 secs,NAIP 2020,,POINT(-119.84472650730513 34.405664395652536),ca_m_3411934_sw_11_060_20200521,iceplant,High confidence
376,376,-119.84092173791515,34.41587236362234,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:37,5.8 secs,NAIP 2020,,POINT(-119.84092173791515 34.41587236362234),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
377,377,-119.87846250584191,34.41821755716408,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:37,4.4 secs,NAIP 2020,,POINT(-119.87846250584191 34.41821755716408),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
378,378,-119.86459519957637,34.416531366399425,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:37,4.9 secs,NAIP 2020,,POINT(-119.86459519957637 34.416531366399425),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
379,379,-119.83094022842444,34.422945835433254,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:37,4.8 secs,NAIP 2020,,POINT(-119.83094022842444 34.422945835433254),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
380,380,-119.84432458428228,34.41460333709589,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:37,10.4 secs,NAIP 2020,,POINT(-119.84432458428228 34.41460333709589),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
381,381,-119.8531295208277,34.413294782336784,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:37,6.5 secs,NAIP 2020,,POINT(-119.8531295208277 34.413294782336784),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
382,382,-119.84035464313884,34.42167814741199,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:37,6.8 secs,NAIP 2020,,POINT(-119.84035464313884 34.42167814741199),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
383,383,-119.84409058001299,34.416171864893876,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:37,3.6 secs,NAIP 2020,,POINT(-119.84409058001299 34.416171864893876),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
384,384,-119.84796284921119,34.41873731788549,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,9.3 secs,NAIP 2020,,POINT(-119.84796284921119 34.41873731788549),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
385,385,-119.87334077134778,34.410252289630556,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,6.0 secs,NAIP 2020,,POINT(-119.87334077134778 34.410252289630556),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
386,386,-119.83442256710235,34.41976599856812,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,15.2 secs,NAIP 2020,,POINT(-119.83442256710235 34.41976599856812),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
387,387,-119.80987752278149,34.42019751097988,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,4.7 secs,NAIP 2020,,POINT(-119.80987752278149 34.42019751097988),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
388,388,-119.87537236474255,34.41355240786117,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,4.9 secs,NAIP 2020,,POINT(-119.87537236474255 34.41355240786117),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
389,389,-119.86965881779766,34.41135559138326,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,3.9 secs,NAIP 2020,,POINT(-119.86965881779766 34.41135559138326),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
390,390,-119.83243085284168,34.41683202762443,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,3.8 secs,NAIP 2020,,POINT(-119.83243085284168 34.41683202762443),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
391,391,-119.82405964539261,34.42329431225114,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,3.5 secs,NAIP 2020,,POINT(-119.82405964539261 34.42329431225114),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
392,392,-119.83706186389807,34.41945596963386,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,4.1 secs,NAIP 2020,,POINT(-119.83706186389807 34.41945596963386),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
393,393,-119.84196356444038,34.419271784286295,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:38,4.2 secs,NAIP 2020,,POINT(-119.84196356444038 34.419271784286295),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
394,394,-119.85562851886704,34.40426359532663,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,4.5 secs,NAIP 2020,,POINT(-119.85562851886704 34.40426359532663),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
395,395,-119.84406870116015,34.4137925937358,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,4.9 secs,NAIP 2020,,POINT(-119.84406870116015 34.4137925937358),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
396,396,-119.82567169015884,34.420190369604114,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,4.2 secs,NAIP 2020,,POINT(-119.82567169015884 34.420190369604114),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
397,397,-119.86904964488055,34.4093795420621,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,12.3 secs,NAIP 2020,,POINT(-119.86904964488055 34.4093795420621),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
398,398,-119.85010058948829,34.41461482694758,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,9.0 secs,NAIP 2020,,POINT(-119.85010058948829 34.41461482694758),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
399,399,-119.82172702763008,34.421666106371056,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,4.1 secs,NAIP 2020,,POINT(-119.82172702763008 34.421666106371056),ca_m_3411934_sw_11_060_20200521,non-iceplant,High confidence
400,400,-119.53260371208906,34.397173166059375,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,4.4 secs,NAIP 2020,,POINT(-119.53260371208906 34.397173166059375),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
401,401,-119.55113611009557,34.41673098393084,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,4.4 secs,NAIP 2020,,POINT(-119.55113611009557 34.41673098393084),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
402,402,-119.54317698606243,34.406295118892935,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,4.5 secs,NAIP 2020,,POINT(-119.54317698606243 34.406295118892935),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
403,403,-119.56461290750246,34.41733063261794,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:39,4.3 secs,NAIP 2020,,POINT(-119.56461290750246 34.41733063261794),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
404,404,-119.50934233081192,34.395705516636774,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:40,4.7 secs,NAIP 2020,,POINT(-119.50934233081192 34.395705516636774),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
405,405,-119.53461151926471,34.40143176431253,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:40,4.4 secs,NAIP 2020,,POINT(-119.53461151926471 34.40143176431253),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
406,406,-119.54180273944402,34.40250491145479,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:40,4.9 secs,NAIP 2020,,POINT(-119.54180273944402 34.40250491145479),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
407,407,-119.49785351800405,34.390077286788994,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:40,5.6 secs,NAIP 2020,,POINT(-119.49785351800405 34.390077286788994),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
408,408,-119.56209428228917,34.41778371842473,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:40,3.4 secs,NAIP 2020,,POINT(-119.56209428228917 34.41778371842473),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
409,409,-119.52330846530624,34.3998968052564,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:40,6.7 secs,NAIP 2020,,POINT(-119.52330846530624 34.3998968052564),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
410,410,-119.51904651055456,34.390297016046475,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:40,3.3 secs,NAIP 2020,,POINT(-119.51904651055456 34.390297016046475),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
411,411,-119.50459671446566,34.39258440039304,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:40,4.3 secs,NAIP 2020,,POINT(-119.50459671446566 34.39258440039304),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
412,412,-119.4997959754233,34.38562374247981,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:40,3.3 secs,NAIP 2020,,POINT(-119.4997959754233 34.38562374247981),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
413,413,-119.54756840041672,34.405197603181065,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,18.7 secs,NAIP 2020,,POINT(-119.54756840041672 34.405197603181065),ca_m_3411936_se_11_060_20200521,iceplant,Low confidence
414,414,-119.49719666788233,34.39015020554911,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,4.6 secs,NAIP 2020,,POINT(-119.49719666788233 34.39015020554911),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
415,415,-119.52633863661276,34.40279299160804,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,5.3 secs,NAIP 2020,,POINT(-119.52633863661276 34.40279299160804),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
416,416,-119.56364344629691,34.4229871540413,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,3.4 secs,NAIP 2020,,POINT(-119.56364344629691 34.4229871540413),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
417,417,-119.54804169779207,34.4141288758857,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,4.0 secs,NAIP 2020,,POINT(-119.54804169779207 34.4141288758857),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
418,418,-119.52978156804103,34.39771840831307,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,4.2 secs,NAIP 2020,,POINT(-119.52978156804103 34.39771840831307),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
419,419,-119.5352493055929,34.40721164157999,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,6.6 secs,NAIP 2020,,POINT(-119.5352493055929 34.40721164157999),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
420,420,-119.56295892314226,34.41788458966392,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,3.7 secs,NAIP 2020,,POINT(-119.56295892314226 34.41788458966392),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
421,421,-119.51747257780765,34.39090279500466,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,5.0 secs,NAIP 2020,,POINT(-119.51747257780765 34.39090279500466),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
422,422,-119.49893095626581,34.392738191906155,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,5.7 secs,NAIP 2020,,POINT(-119.49893095626581 34.392738191906155),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
423,423,-119.55289609513524,34.4179437228268,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:41,11.0 secs,NAIP 2018,,POINT(-119.55289609513524 34.4179437228268),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
424,424,-119.505257791003,34.38739974703617,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:42,5.2 secs,NAIP 2020,,POINT(-119.505257791003 34.38739974703617),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
425,425,-119.5313478649378,34.39707476489108,,,,,,,POINT(-119.5313478649378 34.39707476489108),ca_m_3411936_se_11_060_20200521,,
426,426,-119.50944728932119,34.38698388638805,,,,,,,POINT(-119.50944728932119 34.38698388638805),ca_m_3411936_se_11_060_20200521,,
427,427,-119.5509032952374,34.40863852523138,,,,,,,POINT(-119.5509032952374 34.40863852523138),ca_m_3411936_se_11_060_20200521,,
428,428,-119.54251133951625,34.40263081221467,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:42,5.3 secs,NAIP 2020,,POINT(-119.54251133951625 34.40263081221467),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
429,429,-119.53995063307035,34.39909242800884,,,,,,,POINT(-119.53995063307035 34.39909242800884),ca_m_3411936_se_11_060_20200521,,
430,430,-119.55866095254355,34.41927820760979,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:42,6.3 secs,NAIP 2020,,POINT(-119.55866095254355 34.41927820760979),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
431,431,-119.54213386112227,34.411504089003024,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:42,3.8 secs,NAIP 2020,,POINT(-119.54213386112227 34.411504089003024),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
432,432,-119.50093949782243,34.388532102662374,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,9.3 secs,NAIP 2018,,POINT(-119.50093949782243 34.388532102662374),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
433,433,-119.49652089583181,34.39024514368557,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,6.5 secs,NAIP 2020,,POINT(-119.49652089583181 34.39024514368557),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
434,434,-119.55729767194757,34.42209238082723,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,4.1 secs,NAIP 2020,,POINT(-119.55729767194757 34.42209238082723),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
435,435,-119.56566614871798,34.41890418565346,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,3.3 secs,NAIP 2020,,POINT(-119.56566614871798 34.41890418565346),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
436,436,-119.5249422495895,34.39715312737031,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,4.9 secs,NAIP 2020,,POINT(-119.5249422495895 34.39715312737031),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
437,437,-119.55928222097309,34.421672211155226,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,4.4 secs,NAIP 2020,,POINT(-119.55928222097309 34.421672211155226),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
438,438,-119.56318715713975,34.422580230591905,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,3.6 secs,NAIP 2020,,POINT(-119.56318715713975 34.422580230591905),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
439,439,-119.52232882448764,34.39465398342407,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,3.4 secs,NAIP 2020,,POINT(-119.52232882448764 34.39465398342407),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
440,440,-119.52503943148359,34.40016938527433,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,5.3 secs,NAIP 2020,,POINT(-119.52503943148359 34.40016938527433),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
441,441,-119.55042548064722,34.41224550122126,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,5.4 secs,NAIP 2020,,POINT(-119.55042548064722 34.41224550122126),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
442,442,-119.56109511078353,34.42054702645974,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:43,10.6 secs,NAIP 2018,,POINT(-119.56109511078353 34.42054702645974),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
443,443,-119.5312403634258,34.39913784560226,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:44,6.4 secs,NAIP 2020,,POINT(-119.5312403634258 34.39913784560226),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
444,444,-119.53323104584909,34.40066524383299,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:44,5.1 secs,NAIP 2020,,POINT(-119.53323104584909 34.40066524383299),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
445,445,-119.50494120679669,34.39253947967636,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:44,4.3 secs,NAIP 2020,,POINT(-119.50494120679669 34.39253947967636),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
446,446,-119.54891502445084,34.413012634681635,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:44,4.4 secs,NAIP 2020,,POINT(-119.54891502445084 34.413012634681635),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
447,447,-119.55838915240578,34.42256716799629,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:44,4.1 secs,NAIP 2020,,POINT(-119.55838915240578 34.42256716799629),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
448,448,-119.55160370413992,34.4097814404138,,,,,,,POINT(-119.55160370413992 34.4097814404138),ca_m_3411936_se_11_060_20200521,,
449,449,-119.5649746238818,34.41571115865238,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:44,4.9 secs,NAIP 2020,,POINT(-119.5649746238818 34.41571115865238),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
450,450,-119.53581056324687,34.402672619953265,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:44,4.0 secs,NAIP 2020,,POINT(-119.53581056324687 34.402672619953265),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
451,451,-119.54824773767481,34.41016516790647,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:44,5.0 secs,NAIP 2020,,POINT(-119.54824773767481 34.41016516790647),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
452,452,-119.54021361045035,34.40519919390775,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:44,3.5 secs,NAIP 2020,,POINT(-119.54021361045035 34.40519919390775),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
453,453,-119.54292119388576,34.40517535830688,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:45,17.9 secs,NAIP 2020,,POINT(-119.54292119388576 34.40517535830688),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
454,454,-119.52417982149693,34.39783959602552,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:45,3.8 secs,NAIP 2020,,POINT(-119.52417982149693 34.39783959602552),ca_m_3411936_se_11_060_20200521,non-iceplant,High confidence
455,455,-119.51595524048238,34.38904084191595,galaz-garcia@nceas.ucsb.edu,false,2022-12-21 18:45,8.5 secs,NAIP 2020,,POINT(-119.51595524048238 34.38904084191595),ca_m_3411936_se_11_060_20200521,iceplant,Low confidence
